0655	builtin-bash	mapfile (input range): -s start -n count
0656	builtin-bash	mapfile / readarray stdin  TODO: Fix me.
0657	builtin-bind	bind -l should report readline functions
0658	builtin-bind	bind -p -P to print function names and key bindings
0659	builtin-bind	bind -s -S accepted
0660	builtin-bind	bind -v -V accepted
0661	builtin-bind	bind -q
0662	builtin-bind	bind -X
0663	builtin-bind	bind -m with bind -x/-X
0664	builtin-bind	bind -r
0665	builtin-bind	bind -r of bind -x commands
0666	builtin-bracket	zero args: [ ]
0667	builtin-bracket	one arg: [ x ] where x is one of '=' '!' '(' ']'
0668	builtin-bracket	one arg: empty string is false.  Equivalent to -n.
0669	builtin-bracket	-a as unary operator (alias of -e)
0670	builtin-bracket	two args: -z with = ! ( ]
0671	builtin-bracket	three args
0672	builtin-bracket	four args
0673	builtin-bracket	test with extra args is syntax error
0674	builtin-bracket	] syntax errors
0675	builtin-bracket	-n
0676	builtin-bracket	! -a
0677	builtin-bracket	-o
0678	builtin-bracket	( )
0679	builtin-bracket	( ) ! -a -o with system version of [
0680	builtin-bracket	== is alias for =
0681	builtin-bracket	== and = does not do glob
0682	builtin-bracket	[ with op variable
0683	builtin-bracket	[ with unquoted empty var
0684	builtin-bracket	[ compare with literal -f
0685	builtin-bracket	[ '(' foo ] is runtime syntax error
0686	builtin-bracket	-z '>' implies two token lookahead
0687	builtin-bracket	operator/operand ambiguity with ]
0688	builtin-bracket	operator/operand ambiguity with -a
0689	builtin-bracket	-d
0690	builtin-bracket	-x
0691	builtin-bracket	-r
0692	builtin-bracket	-w
0693	builtin-bracket	-k for sticky bit
0694	builtin-bracket	-h and -L test for symlink
0695	builtin-bracket	-t 1 for stdout
0696	builtin-bracket	[ -t invalid ]
0697	builtin-bracket	-ot and -nt
0698	builtin-bracket	[ a -eq b ]
0699	builtin-bracket	test -s
0700	builtin-bracket	test -b -c -S (block, character, socket)
0701	builtin-bracket	test -p named pipe
0702	builtin-bracket	-G and -O for effective user ID and group ID
0703	builtin-bracket	-u for setuid, -g too
0704	builtin-bracket	-v to test variable (bash)
0705	builtin-bracket	test -o for options
0706	builtin-bracket	-nt -ot
0707	builtin-bracket	-ef
0708	builtin-bracket	Overflow error
0709	builtin-bracket	Bug regression
0710	builtin-bracket	test -c
0711	builtin-bracket	test -S
0712	builtin-bracket	bug from pnut: negative number $((-1))
0713	builtin-bracket	negative octal numbers, etc.
0714	builtin-bracket	More negative numbers
0715	builtin-bracket	No octal, hex, base N conversion - leading 0 is a regular decimal
0716	builtin-bracket	Looks like octal, but digit is too big
0717	builtin-bracket	no recursive arith [ 1+2 -eq 3 ]
0718	builtin-cd	cd and $PWD
0719	builtin-cd	cd BAD/..
0720	builtin-cd	cd with 2 or more args - with strict_arg_parse
0721	builtin-cd	cd with 2 or more args is allowed (strict_arg_parse disabled)
0722	builtin-cd	cd - without OLDPWD
0723	builtin-cd	$OLDPWD
0724	builtin-cd	pwd
0725	builtin-cd	pwd after cd ..
0726	builtin-cd	pwd with symlink and -P
0727	builtin-cd	setting $PWD doesn't affect the value of 'pwd' builtin
0728	builtin-cd	unset PWD; then pwd
0729	builtin-cd	'unset PWD; pwd' before any cd (tickles a rare corner case)
0730	builtin-cd	lie about PWD; pwd before any cd
0731	builtin-cd	remove pwd dir
0732	builtin-cd	pwd in symlinked dir on shell initialization
0733	builtin-cd	Test the current directory after 'cd ..' involving symlinks
0734	builtin-cd	cd with no arguments
0735	builtin-cd	cd to nonexistent dir
0736	builtin-cd	cd away from dir that was deleted
0737	builtin-cd	cd permits double bare dash
0738	builtin-cd	cd to symlink with -L and -P
0739	builtin-cd	cd to relative path with -L and -P
0740	builtin-cd	unset PWD; cd /tmp is allowed (regression)
0741	builtin-cd	CDPATH is respected
0742	builtin-cd	Change directory in non-shell parent process (make or Python)
0743	builtin-cd	What happens when inherited $PWD and current dir disagree?
0744	builtin-cd	Survey of getcwd() syscall
0745	builtin-cd	chdir is a synonym for cd - busybox ash
0746	builtin-cd	arguments to pwd
0747	builtin-cd	pwd errors out on args with strict_arg_parse
0748	builtin-completion	complete with no args and complete -p both print completion spec
0749	builtin-completion	complete -F f is usage error
0750	builtin-completion	complete with nonexistent function
0751	builtin-completion	complete with no action
0752	builtin-completion	-A function prints functions
0753	builtin-completion	Invalid syntax
0754	builtin-completion	how compgen calls completion functions
0755	builtin-completion	complete -o -F (git)
0756	builtin-completion	compopt with invalid syntax
0757	builtin-completion	compopt fails when not in completion function
0758	builtin-completion	compgen -f on invalid  dir
0759	builtin-completion	compgen -f
0760	builtin-completion	compgen -v with local vars
0761	builtin-completion	compgen -v on unknown var
0762	builtin-completion	compgen -v P
0763	builtin-completion	compgen -e with global/local exported vars
0764	builtin-completion	compgen -e on known, but unexported, var
0765	builtin-completion	compgen -e on unknown var
0766	builtin-completion	compgen -e P
0767	builtin-completion	compgen with actions: function / variable / file
0768	builtin-completion	compgen with actions: alias, setopt
0769	builtin-completion	compgen with actions: shopt
0770	builtin-completion	compgen with action and suffix: helptopic
0771	builtin-completion	compgen -A directory
0772	builtin-completion	compgen -A file
0773	builtin-completion	compgen -A user
0774	builtin-completion	compgen -A command completes external commands
0775	builtin-completion	compgen -A command completes functions and aliases
0776	builtin-completion	compgen -A command completes builtins and keywords
0777	builtin-completion	compgen -k shows the same keywords as bash
0778	builtin-completion	compgen -k shows Oils keywords too
0779	builtin-completion	compgen -k completes reserved shell keywords
0780	builtin-completion	-o filenames and -o nospace have no effect with compgen
0781	builtin-completion	-o plusdirs and -o dirnames with compgen
0782	builtin-completion	compgen -o default completes files and dirs
0783	builtin-completion	compgen doesn't respect -X for user-defined functions
0784	builtin-completion	compgen -W words -X filter
0785	builtin-completion	compgen -f -X filter -- $cur
0786	builtin-completion	compgen doesn't need shell quoting
0787	builtin-completion	compgen -W 'one two three'
0788	builtin-completion	compgen -W evaluates code in $()
0789	builtin-completion	compgen -W uses IFS, and delimiters are escaped with \
0790	builtin-completion	Parse errors for compgen -W and complete -W
0791	builtin-completion	Runtime errors for compgen -W
0792	builtin-completion	Runtime errors for compgen -F func
0793	builtin-completion	compgen -W '' cmd is not a usage error
0794	builtin-completion	compgen -A builtin
0795	builtin-completion	complete -C vs. compgen -C
0796	builtin-completion	compadjust with empty COMP_ARGV
0797	builtin-completion	compadjust with sparse COMP_ARGV
0798	builtin-completion	compgen -F with scalar COMPREPLY
0799	builtin-dirs	pushd/popd
0800	builtin-dirs	pushd usage
0801	builtin-dirs	popd usage error
0802	builtin-dirs	popd returns error on empty directory stack
0803	builtin-dirs	cd replaces the lowest entry on the directory stack!
0804	builtin-dirs	dirs builtin
0805	builtin-dirs	dirs -c to clear the stack
0806	builtin-dirs	dirs -v to print numbered stack, one entry per line
0807	builtin-dirs	dirs -p to print one entry per line
0808	builtin-dirs	dirs -l to print in long format, no tilde prefix
0809	builtin-dirs	dirs to print using tilde-prefix format
0810	builtin-dirs	dirs test converting true home directory to tilde
0811	builtin-dirs	dirs don't convert to tilde when $HOME is substring
0812	builtin-dirs	dirs tilde test when $HOME is exactly $PWD
0813	builtin-dirs	dirs test of path alias `..`
0814	builtin-dirs	dirs test of path alias `.`
0815	builtin-dirs	pushd does not take more than one argument
0816	builtin-dirs	dirs does not take arguments
0817	builtin-echo	echo dashes
0818	builtin-echo	echo backslashes
0819	builtin-echo	echo -e backslashes
0820	builtin-echo	echo builtin should disallow typed args - literal
0821	builtin-echo	echo builtin should disallow typed args - variable
0822	builtin-echo	echo -en
0823	builtin-echo	echo -ez (invalid flag)
0824	builtin-echo	echo -e with embedded newline
0825	builtin-echo	echo -e line continuation
0826	builtin-echo	echo -e with C escapes
0827	builtin-echo	echo -e with whitespace C escapes
0828	builtin-echo	\0
0829	builtin-echo	\c stops processing input
0830	builtin-echo	echo -e with hex escape
0831	builtin-echo	echo -e with octal escape
0832	builtin-echo	echo -e with 4 digit unicode escape
0833	builtin-echo	echo -e with 8 digit unicode escape
0834	builtin-echo	\0377 is the highest octal byte
0835	builtin-echo	\0400 is one more than the highest octal byte
0836	builtin-echo	\0777 is out of range
0837	builtin-echo	incomplete hex escape
0838	builtin-echo	\x
0839	builtin-echo	incomplete octal escape
0840	builtin-echo	incomplete unicode escape
0841	builtin-echo	\u6
0842	builtin-echo	\0 \1 \8
0843	builtin-echo	echo to redirected directory is an error
0844	builtin-eval-source	Eval
0845	builtin-eval-source	eval accepts/ignores --
0846	builtin-eval-source	eval usage
0847	builtin-eval-source	eval string with 'break continue return error'
0848	builtin-eval-source	eval YSH block with 'break continue return error'
0849	builtin-eval-source	exit within eval (regression)
0850	builtin-eval-source	exit within source (regression)
0851	builtin-eval-source	Source
0852	builtin-eval-source	source accepts/ignores --
0853	builtin-eval-source	Source nonexistent
0854	builtin-eval-source	Source with no arguments
0855	builtin-eval-source	Source with arguments
0856	builtin-eval-source	Source from a function, mutating argv and defining a local var
0857	builtin-eval-source	Source with syntax error
0858	builtin-eval-source	Eval with syntax error
0859	builtin-eval-source	Eval in does tilde expansion
0860	builtin-eval-source	Eval in bash does tilde expansion in array
0861	builtin-eval-source	source works for files in current directory (bash only)
0862	builtin-eval-source	source looks in PATH for files
0863	builtin-eval-source	source finds files in PATH before current dir
0864	builtin-eval-source	source works for files in subdirectory
0865	builtin-eval-source	source doesn't crash when targeting a directory
0866	builtin-eval-source	sourcing along PATH should ignore directories
0867	builtin-fc	fc -l lists history commands
0868	builtin-fc	fc -ln lists history commands without numbers
0869	builtin-fc	fc -lr lists history commands in reverse order
0870	builtin-fc	fc -lnr lists history commands without numbers in reverse order
0871	builtin-fc	fc -l lists history commands with default page size
0872	builtin-fc	fc -l [first] where first is an index
0873	builtin-fc	fc -l [first] where first is an offset from current command
0874	builtin-fc	fc -l [first] [last] where first and last are indexes
0875	builtin-fc	fc -l [first] [last] where first and last are offsets from current command
0876	builtin-fc	fc -l [first] [last] where first and last are reversed indexes
0877	builtin-fc	fc -lr [first] [last] where first and last are reversed indexes does not undo reverse
0878	builtin-fc	fc ignores too many args
0879	builtin-fc	fc errors out on too many args with strict_arg_parse
0880	builtin-fc	fc -l when no history is present
0881	builtin-getopts	getopts empty
0882	builtin-getopts	getopts sees unknown arg
0883	builtin-getopts	getopts three invocations
0884	builtin-getopts	getopts resets OPTARG
0885	builtin-getopts	OPTARG is empty (not unset) after parsing a flag doesn't take an arg
0886	builtin-getopts	Basic getopts invocation
0887	builtin-getopts	getopts with invalid variable name
0888	builtin-getopts	getopts with invalid flag
0889	builtin-getopts	getopts with with -
0890	builtin-getopts	getopts missing required argument
0891	builtin-getopts	getopts doesn't look for flags after args
0892	builtin-getopts	getopts with explicit args
0893	builtin-getopts	OPTIND
0894	builtin-getopts	OPTIND after multiple getopts with same spec
0895	builtin-getopts	OPTIND after multiple getopts with different spec
0896	builtin-getopts	OPTIND narrowed down
0897	builtin-getopts	Getopts parses the function's arguments
0898	builtin-getopts	Local OPTIND
0899	builtin-getopts	two flags: -ab
0900	builtin-getopts	flag and arg: -c10
0901	builtin-getopts	More Smooshing 1
0902	builtin-getopts	More Smooshing 2
0903	builtin-getopts	OPTIND should be >= 1 (regression)
0904	builtin-getopts	getopts bug #1523
0905	builtin-getopts	More regression for #1523
0906	builtin-getopts	getopts silent error reporting - invalid option
0907	builtin-getopts	getopts silent error reporting - missing required argument
0908	builtin-getopts	getopts normal mode - invalid option (compare with silent)
0909	builtin-getopts	getopts normal mode - missing required argument (compare with silent)
0910	builtin-getopts	getopts handles '--' #2579
0911	builtin-getopts	getopts leaves all args after '--' as operands #2579
0912	builtin-history	history -a
0913	builtin-history	history -w writes out the in-memory history to the history file
0914	builtin-history	history -r reads from the history file, and appends it to the current history
0915	builtin-history	history -n reads *new* commands from the history file, and appends them to the current history
0916	builtin-history	history -c clears in-memory history
0917	builtin-history	history -d to delete 1 item
0918	builtin-history	history -d to delete history from end
0919	builtin-history	HISTFILE is defined initially
0920	builtin-history	HISTFILE must point to a file
0921	builtin-history	HISTFILE set to array
0922	builtin-history	HISTFILE unset
0923	builtin-history	history usage
0924	builtin-history	HISTSIZE shrinks the in-memory history when changed
0925	builtin-history	HISTFILESIZE shrinks the history file when changed
0926	builtin-history	recording history can be toggled with set -o/+o history
0927	builtin-history	shopt histappend toggle check
0928	builtin-history	shopt histappend - osh ignores shopt and appends, bash sometimes overwrites
0929	builtin-kill	kill -15 kills the process with SIGTERM
0930	builtin-kill	kill -KILL kills the process with SIGKILL
0931	builtin-kill	kill -n 9 specifies the signal number
0932	builtin-kill	kill -s TERM specifies the signal name
0933	builtin-kill	kill -terM -SigterM isn't case sensitive
0934	builtin-kill	kill HUP pid gives the correct error
0935	builtin-kill	kill -l shows signals
0936	builtin-kill	kill -L also shows signals
0937	builtin-kill	kill -l 10 TERM translates between names and numbers
0938	builtin-kill	kill -L checks for invalid input
0939	builtin-kill	kill -l with exit code
0940	builtin-kill	kill -l with 128 is invalid
0941	builtin-kill	kill -l 0 returns EXIT
0942	builtin-kill	kill -l 0 INT lists both signals
0943	builtin-kill	kill -9999 is an invalid signal
0944	builtin-kill	kill -15 %% kills current job
0945	builtin-kill	kill -15 %- kills previous job
0946	builtin-kill	kill multiple pids at once
0947	builtin-kill	kill pid and job at once
0948	builtin-kill	Numeric signal out of range - OSH may send it anyway
0949	builtin-meta-assign	builtin declare a=(x y) is allowed
0950	builtin-meta-assign	command export,readonly
0951	builtin-meta-assign	command local
0952	builtin-meta-assign	export, builtin export
0953	builtin-meta-assign	\builtin declare - ble.sh relies on it
0954	builtin-meta-assign	\command readonly - similar issue
0955	builtin-meta-assign	Dynamic $c readonly - bash and dash change behavior, mksh bug
0956	builtin-meta-assign	static builtin command ASSIGN, command builtin ASSIGN
0957	builtin-meta-assign	dynamic builtin command ASSIGN, command builtin ASSIGN
0958	builtin-meta-assign	builtin typeset, export,readonly
0959	builtin-meta-assign	builtin declare,local
0960	builtin-meta	command -v
0961	builtin-meta	command -v executable, builtin
0962	builtin-meta	command -v with multiple names
0963	builtin-meta	command -v doesn't find non-executable file
0964	builtin-meta	command -v doesn't find executable dir
0965	builtin-meta	command -V
0966	builtin-meta	command -V nonexistent
0967	builtin-meta	command skips function lookup
0968	builtin-meta	command command seq 3
0969	builtin-meta	command command -v seq
0970	builtin-meta	command -p (override existing program)
0971	builtin-meta	command -p (hide tool in custom path)
0972	builtin-meta	command -p (find hidden tool in default path)
0973	builtin-meta	$(command type ls)
0974	builtin-meta	builtin
0975	builtin-meta	builtin ls not found
0976	builtin-meta	builtin usage
0977	builtin-meta	builtin command echo hi
0978	builtin-misc	history builtin usage
0979	builtin-misc	Print shell strings with weird chars: set and printf %q and ${x@Q}
0980	builtin-misc	Print shell strings with normal chars: set and printf %q and ${x@Q}
0981	builtin-misc	time pipeline
0982	builtin-misc	shift
0983	builtin-misc	Shifting too far
0984	builtin-misc	Invalid shift argument
0985	builtin-printf	printf with no args
0986	builtin-printf	printf -v %s
0987	builtin-printf	printf -v %q
0988	builtin-printf	printf -v a[1]
0989	builtin-printf	printf -v syntax error
0990	builtin-printf	dynamic declare instead of %s
0991	builtin-printf	dynamic declare instead of %q
0992	builtin-printf	printf -v dynamic scope
0993	builtin-printf	printf with too few arguments
0994	builtin-printf	printf with too many arguments
0995	builtin-printf	printf width strings
0996	builtin-printf	printf integer
0997	builtin-printf	printf %6.4d -- "precision" does padding for integers
0998	builtin-printf	printf %6.4x X o
0999	builtin-printf	%06d zero padding vs. %6.6d
1000	builtin-printf	%06x %06X %06o
1001	builtin-printf	%06s is no-op
1002	builtin-printf	printf %6.4s does both truncation and padding
1003	builtin-printf	printf %6.0s and %0.0s
1004	builtin-printf	printf %6.s and %0.s
1005	builtin-printf	printf %*.*s (width/precision from args)
1006	builtin-printf	unsigned / octal / hex
1007	builtin-printf	unsigned / octal / hex big
1008	builtin-printf	empty string (osh is more strict)
1009	builtin-printf	No char after ' => zero code point
1010	builtin-printf	Unicode char with '
1011	builtin-printf	Invalid UTF-8
1012	builtin-printf	Too large
1013	builtin-printf	negative numbers with unsigned / octal / hex
1014	builtin-printf	printf floating point (not required, but they all implement it)
1015	builtin-printf	printf floating point with - and 0
1016	builtin-printf	printf eE fF gG
1017	builtin-printf	printf backslash escapes
1018	builtin-printf	printf octal backslash escapes
1019	builtin-printf	printf unicode backslash escapes
1020	builtin-printf	printf invalid backslash escape (is ignored)
1021	builtin-printf	printf % escapes
1022	builtin-printf	printf %c ASCII
1023	builtin-printf	printf %c unicode - prints the first BYTE of a string - it does not respect UTF-8
1024	builtin-printf	printf invalid format
1025	builtin-printf	printf %q
1026	builtin-printf	printf %6q (width)
1027	builtin-printf	printf negative numbers
1028	builtin-printf	printf + and space flags
1029	builtin-printf	printf # flag
1030	builtin-printf	Runtime error for invalid integer
1031	builtin-printf	%(strftime format)T
1032	builtin-printf	%(strftime format)T doesn't respect TZ if not exported
1033	builtin-printf	%(strftime format)T TZ in environ but not in shell's memory
1034	builtin-printf	%10.5(strftime format)T
1035	builtin-printf	Regression for 'printf x y'
1036	builtin-printf	bash truncates long strftime string at 128
1037	builtin-printf	printf positive integer overflow
1038	builtin-printf	printf negative integer overflow
1039	builtin-printf	printf %b does backslash escaping
1040	builtin-printf	printf %b unicode escapes
1041	builtin-printf	printf %b respects \c early return
1042	builtin-printf	printf %b supports octal escapes, both \141 and \0141
1043	builtin-printf	printf %b with truncated octal escapes
1044	builtin-printf	printf %d %X support hex 0x5 and octal 055
1045	builtin-printf	printf %d with + prefix (positive sign)
1046	builtin-printf	leading spaces are accepted in value given to %d %X, but not trailing spaces
1047	builtin-printf	Arbitrary base 64#a is rejected (unlike in shell arithmetic)
1048	builtin-process	exec builtin
1049	builtin-process	exec builtin with redirects
1050	builtin-process	exec builtin with here doc
1051	builtin-process	exec builtin accepts --
1052	builtin-process	exec -- 2>&1
1053	builtin-process	exec -a sets argv[0]
1054	builtin-process	Exit out of function
1055	builtin-process	Exit builtin with invalid arg
1056	builtin-process	Exit builtin with too many args
1057	builtin-process	time with brace group argument
1058	builtin-process	ulimit with no flags is like -f
1059	builtin-process	ulimit too many args
1060	builtin-process	ulimit negative flag
1061	builtin-process	ulimit negative arg
1062	builtin-process	ulimit -a doesn't take arg
1063	builtin-process	ulimit doesn't accept multiple flags - reduce confusion between shells
1064	builtin-process	YSH readability: ulimit --all the same as ulimit -a
1065	builtin-process	ulimit accepts 'unlimited'
1066	builtin-process	ulimit of 2**32, 2**31 (int overflow)
1067	builtin-process	ulimit that is 64 bits
1068	builtin-process	arg that would overflow 64 bits is detected
1069	builtin-process	ulimit -f 1 prevents files larger 512 bytes
1070	builtin-process	write big file with ulimit
1071	builtin-process	ulimit -S for soft limit (default), -H for hard limit
1072	builtin-process	Changing resource limit is denied
1073	builtin-process	ulimit -n limits file descriptors
1074	builtin-read	read line from here doc
1075	builtin-read	read from empty file
1076	builtin-read	read /dev/null
1077	builtin-read	read with zero args
1078	builtin-read	read builtin with no newline returns status 1
1079	builtin-read	read builtin splits value across multiple vars
1080	builtin-read	read builtin with too few variables
1081	builtin-read	read -n (with $REPLY)
1082	builtin-read	IFS= read -n (OSH regression: value saved in tempenv)
1083	builtin-read	read -n doesn't strip whitespace (bug fix)
1084	builtin-read	read -d -n - respects delimiter and splits
1085	builtin-read	read -n with invalid arg
1086	builtin-read	read -n from pipe
1087	builtin-read	read without args uses $REPLY, no splitting occurs (without -n)
1088	builtin-read	read -n vs. -N
1089	builtin-read	read -N ignores delimiters
1090	builtin-read	read will unset extranous vars
1091	builtin-read	read -r ignores backslashes
1092	builtin-read	read -r with other backslash escapes
1093	builtin-read	read with line continuation reads multiple physical lines
1094	builtin-read	read multiple vars spanning many lines
1095	builtin-read	read -r with \n
1096	builtin-read	read -s from pipe, not a terminal
1097	builtin-read	read with IFS=$'\n'
1098	builtin-read	read multiple lines with IFS=:
1099	builtin-read	read with IFS=''
1100	builtin-read	read does not respect C backslash escapes
1101	builtin-read	dynamic scope used to set vars
1102	builtin-read	read -a reads into array
1103	builtin-read	read -d : (colon-separated records)
1104	builtin-read	read -d '' (null-separated records)
1105	builtin-read	read -rd
1106	builtin-read	read -d when there's no delimiter
1107	builtin-read	read -t 0 tests if input is available
1108	builtin-read	read -t 0.5
1109	builtin-read	read -t -0.5 is invalid
1110	builtin-read	read -u
1111	builtin-read	read -u syntax error
1112	builtin-read	read -u -s
1113	builtin-read	read -u 3 -d 5
1114	builtin-read	read -u 3 -d b -N 6
1115	builtin-read	read -N doesn't respect delimiter, while read -n does
1116	builtin-read	read -p (not fully tested)
1117	builtin-read	read usage
1118	builtin-read	read with smooshed args
1119	builtin-read	read -r -d '' for NUL strings, e.g. find -print0
1120	builtin-read	read from redirected directory is non-fatal error
1121	builtin-read	read -n from directory
1122	builtin-read	mapfile from directory (bash doesn't handle errors)
1123	builtin-read	read -n 0
1124	builtin-read	read -n and backslash escape
1125	builtin-read	read -n 4 with incomplete backslash
1126	builtin-read	read -n 4 with backslash + delim
1127	builtin-read	"backslash + newline" should be swallowed regardless of "-d <delim>"
1128	builtin-read	empty input and splitting
1129	builtin-read	IFS='x ' read -a: trailing spaces (unlimited split)
1130	builtin-read	IFS='x ' read a b: trailing spaces (with max_split)
1131	builtin-read	IFS='x ' read -a: intermediate spaces (unlimited split)
1132	builtin-read	IFS='x ' incomplete backslash
1133	builtin-read	IFS='\ ' and backslash escaping
1134	builtin-read	max_split and backslash escaping
1135	builtin-read	IFS=x read a b <<< xxxxxx
1136	builtin-read	read and "\ "
1137	builtin-read	read bash bug
1138	builtin-set	can continue after unknown option
1139	builtin-set	set with both options and argv
1140	builtin-set	nounset with "$@"
1141	builtin-set	set -u -- clears argv
1142	builtin-set	set -u -- x y z
1143	builtin-set	set -u with undefined variable exits the interpreter
1144	builtin-set	set -u with undefined var in interactive shell does NOT exit the interpreter
1145	builtin-set	set -u error can break out of nested evals
1146	builtin-set	reset option with long flag
1147	builtin-set	reset option with short flag
1148	builtin-set	set -eu (flag parsing)
1149	builtin-set	set -o lists options
1150	builtin-set	'set' and 'eval' round trip
1151	builtin-set	set - - and so forth
1152	builtin-set	set - leading single dash is ignored, turns off xtrace verbose (#2364)
1153	builtin-set	set - stops option processing like set --
1154	builtin-set	A single + is an ignored flag; not an argument
1155	builtin-set	set - + and + -
1156	builtin-set	set -a exports variables
1157	builtin-set	set +a stops exporting
1158	builtin-set	set -o allexport (long form)
1159	builtin-set	variables set before set -a are not exported
1160	builtin-set	set -a exports local variables
1161	builtin-set	set -a exports declare variables
1162	builtin-special	true is not special; prefix assignments don't persist, it can be redefined
1163	builtin-special	Prefix assignments persist after special builtins, like : (set -o posix)
1164	builtin-special	Prefix assignments persist after readonly, but NOT exported (set -o posix)
1165	builtin-special	Prefix binding for exec is a special case (versus e.g. readonly)
1166	builtin-special	exec without args is a special case of the special case in some shells
1167	builtin-special	Which shells allow special builtins to be redefined?
1168	builtin-special	Special builtins can't be redefined as shell functions (set -o posix)
1169	builtin-special	Non-special builtins CAN be redefined as functions
1170	builtin-special	Shift is special and fails whole script
1171	builtin-special	set is special and fails whole script, even if using || true
1172	builtin-special	bash 'type' gets confused - says 'function', but runs builtin
1173	builtin-special	command, builtin - both can be redefined, not special (regression)
1174	builtin-times	times shows two formatted lines
1175	builtin-trap-bash	trap -l
1176	builtin-trap-bash	trap -p
1177	builtin-trap-bash	trap -p in child is BUGGY in bash
1178	builtin-trap-bash	trap DEBUG ignores $?
1179	builtin-trap-bash	but trap DEBUG respects errexit
1180	builtin-trap-bash	trap DEBUG with 'return'
1181	builtin-trap-bash	trap DEBUG with 'exit'
1182	builtin-trap-bash	trap DEBUG with non-compound commands
1183	builtin-trap-bash	trap DEBUG and control flow
1184	builtin-trap-bash	trap DEBUG and command sub / subshell
1185	builtin-trap-bash	trap DEBUG not run in forked interpreter for first pipeline part
1186	builtin-trap-bash	One 'echo' in first pipeline part - why does bash behave differently from case above?
1187	builtin-trap-bash	trap DEBUG and pipeline (lastpipe difference)
1188	builtin-trap-bash	trap DEBUG function call
1189	builtin-trap-bash	trap DEBUG case
1190	builtin-trap-bash	trap DEBUG for each
1191	builtin-trap-bash	trap DEBUG for expr
1192	builtin-trap-bash	trap DEBUG if while
1193	builtin-trap-bash	trap RETURN
1194	builtin-trap-bash	Compare trap DEBUG vs. trap ERR
1195	builtin-trap-bash	Combine DEBUG trap and USR1 trap
1196	builtin-trap-bash	Combine ERR trap and USR1 trap
1197	builtin-trap-bash	Combine DEBUG trap and ERR trap
1198	builtin-trap-err	trap can use original $LINENO
1199	builtin-trap-err	trap ERR and set -o errexit
1200	builtin-trap-err	trap ERR and errexit disabled context
1201	builtin-trap-err	trap ERR and if statement
1202	builtin-trap-err	trap ERR and || conditional
1203	builtin-trap-err	trap ERR and pipeline
1204	builtin-trap-err	trap ERR pipelines without simple commands
1205	builtin-trap-err	Pipeline group quirk
1206	builtin-trap-err	trap ERR does not run in errexit situations
1207	builtin-trap-err	trap ERR doesn't run in subprograms - subshell, command sub, async
1208	builtin-trap-err	set -o errtrace: trap ERR runs in subprograms
1209	builtin-trap-err	trap ERR doesn't run with &
1210	builtin-trap-err	set -o errtrace: trap ERR with &
1211	builtin-trap-err	trap ERR not active in shell functions in (bash behavior)
1212	builtin-trap-err	set -o errtrace - trap ERR runs in shell functions
1213	builtin-trap-err	set -o errtrace - trap ERR runs in shell functions (LINENO)
1214	builtin-trap-err	trap ERR with "atoms": assignment (( [[
1215	builtin-trap-err	trap ERR with for,  case, { }
1216	builtin-trap-err	trap ERR with redirect
1217	builtin-trap-err	trap ERR with YSH proc
1218	builtin-trap-err	trap ERR
1219	builtin-trap-err	trap ERR and pipelines - PIPESTATUS difference
1220	builtin-trap-err	error in trap ERR (recursive)
1221	builtin-trap	traps are not active inside subshells $() ()  trap | cat
1222	builtin-trap	trap accepts/ignores --
1223	builtin-trap	Register invalid trap, remove invalid trap
1224	builtin-trap	trap foo gives non-zero error
1225	builtin-trap	SIGINT and INT are aliases
1226	builtin-trap	trap without args prints traps
1227	builtin-trap	print trap handler with multiple lines
1228	builtin-trap	trap -p is like trap: it prints the handlers and full signal names
1229	builtin-trap	Register the same handler for multiple signals
1230	builtin-trap	Remove multiple handlers with trap -
1231	builtin-trap	trap EXIT clears the EXIT trap
1232	builtin-trap	trap 0 is equivalent to trap EXIT
1233	builtin-trap	trap 1 is equivalent to SIGHUP; HUP is equivalent to SIGHUP
1234	builtin-trap	trap 0 2 resets EXIT AND SIGINT
1235	builtin-trap	trap '' EXIT - printing state
1236	builtin-trap	trap 'echo hi' KILL (regression test, caught by smoosh suite)
1237	builtin-trap	exit 1 when trap code string is invalid
1238	builtin-trap	trap EXIT calling exit
1239	builtin-trap	trap EXIT return status ignored
1240	builtin-trap	trap EXIT with PARSE error
1241	builtin-trap	trap EXIT with PARSE error and explicit exit
1242	builtin-trap	trap EXIT with explicit exit
1243	builtin-trap	trap EXIT with command sub / subshell / pipeline
1244	builtin-trap	eval in the exit trap (regression for issue #293)
1245	builtin-trap	exit codes for traps are isolated
1246	builtin-trap	traps are cleared in subshell (started with &)
1247	builtin-trap	trap USR1, sleep, SIGINT: non-interactively
1248	builtin-trap	trap INT, sleep, SIGINT: non-interactively
1249	builtin-trap	trap EXIT, sleep, SIGINT: non-interactively
1250	builtin-trap	Remove trap with an unsigned integer
1251	builtin-trap	trap '' sets handler to empty string (SIG_IGN)
1252	builtin-trap	trap '' with multiple signals
1253	builtin-trap	trap with command.NoOp - check internal invariant
1254	builtin-type-bash	type -t -> function
1255	builtin-type-bash	type -t -> alias
1256	builtin-type-bash	type -t -> builtin
1257	builtin-type-bash	type -t -> keyword
1258	builtin-type-bash	type -t control flow
1259	builtin-type-bash	type -t -> file
1260	builtin-type-bash	type -t doesn't find non-executable (like command -v)
1261	builtin-type-bash	type -t -> not found
